slug,size,replicate,stage,job_id,nodename,partition,time_sec,dc_node_power_w,pck_power_w,dram_power_w,mem_gbs,io_mbs,cpu_gflops,cpu_util,cpi,avg_cpufreq_khz,l3_misses,gpu0_power_w,gpu0_gflops,n_in,n_out
size100000_rep1,100000,1,string_normalization,23034942,tcn1061,genoa,84.226691,299.492785,225.395981,0.000000,0.059389,2.994639,0.000102,93,0.313129,2376000,0,0.000000,0.000000,,
size100000_rep1,100000,1,data_splitting,23035560,tcn897,genoa,8.534244,287.725124,224.905022,0.000000,0.000000,49.102177,0.000407,84,0.337787,2376000,0,0.000000,0.000000,,
size100000_rep1,100000,1,string_normalization,23035562,tcn932,genoa,95.523829,281.832929,226.564633,0.000000,0.114352,2.640638,0.000090,81,0.310324,2376000,0,0.000000,0.000000,,
size100000_rep1,100000,1,heuristic_filtering,23035564,tcn742,genoa,591.319633,271.702535,221.605832,0.000000,0.155088,0.853588,0.012143,97,0.360097,2376000,0,0.000000,0.000000,,
size100000_rep2,100000,2,data_splitting,23034960,tcn1059,genoa,13.202426,305.150975,215.270871,0.000000,0.112634,31.741543,0.000265,55,0.340178,2376000,0,0.000000,0.000000,,
size100000_rep2,100000,2,string_normalization,23034963,tcn1041,genoa,87.988537,304.791838,222.218042,0.000000,0.167117,2.866618,0.000098,90,0.313843,2376000,0,0.000000,0.000000,,
size100000_rep2,100000,2,data_splitting,23035577,tcn898,genoa,10.594354,258.108861,208.292763,0.000000,0.160940,39.554096,0.000331,70,0.349493,2376000,0,0.000000,0.000000,,
size100000_rep2,100000,2,string_normalization,23035579,tcn955,genoa,95.331903,293.759084,220.847497,0.000000,0.088273,2.645960,0.000090,83,0.314722,2376000,0,0.000000,0.000000,,
size100000_rep2,100000,2,heuristic_filtering,23035586,tcn744,genoa,604.059549,278.107546,224.365315,0.000000,0.125608,0.835484,0.011878,95,0.360860,2376000,0,0.000000,0.000000,,
size1000_rep1,1000,1,data_splitting,23034981,tcn1061,genoa,3.342107,232.297896,198.781770,0.000000,0.000000,13.320408,0.000024,27,0.515748,2376000,0,0.000000,0.000000,,
size1000_rep1,1000,1,string_normalization,23034988,tcn1078,genoa,5.981194,297.255495,217.373273,0.000000,0.327203,4.184087,0.000022,30,0.414813,2376000,0,0.000000,0.000000,,
size1000_rep1,1000,1,data_splitting,23035600,tcn900,genoa,8.899238,250.336965,220.583147,0.000000,0.625463,5.002475,0.000008,10,0.534003,2376000,0,0.000000,0.000000,,
size1000_rep1,1000,1,string_normalization,23035602,tcn742,genoa,6.539180,232.728736,203.360815,0.000000,0.000000,3.827057,0.000020,25,0.404020,2376000,0,0.000000,0.000000,,
size1000_rep1,1000,1,heuristic_filtering,23035604,tcn742,genoa,15.484425,272.904349,221.875694,0.000000,0.353332,12.116111,0.004297,54,0.388482,2376000,0,0.000000,0.000000,,
size1000_rep2,1000,2,data_splitting,23035003,tcn897,genoa,1.547044,213.969351,225.369840,0.000000,0.000000,28.768837,0.000048,60,0.520664,2376000,0,0.000000,0.000000,,
size1000_rep2,1000,2,string_normalization,23035005,tcn742,genoa,8.027221,281.600256,220.635793,0.000000,0.000000,3.117615,0.000016,21,0.400595,2376000,0,0.000000,0.000000,,
size1000_rep2,1000,2,data_splitting,23035616,tcn898,genoa,2.226075,224.852712,211.369463,0.000000,0.909254,19.998558,0.000032,40,0.522260,2376000,0,0.000000,0.000000,,
size1000_rep2,1000,2,string_normalization,23035618,tcn743,genoa,4.173120,281.579151,226.243443,0.000000,1.516894,5.996898,0.000030,38,0.397683,2376000,0,0.000000,0.000000,,
size1000_rep2,1000,2,heuristic_filtering,23035620,tcn743,genoa,8.671249,284.644469,225.738642,0.000000,1.415061,21.123867,0.008141,87,0.388527,2376000,0,0.000000,0.000000,,
size1400000_rep1,1400000,1,data_splitting,23035024,tcn897,genoa,96.112750,294.505750,221.669210,0.000000,0.503683,45.963001,0.000503,93,0.325767,2376000,0,0.000000,0.000000,,
size1400000_rep1,1400000,1,string_normalization,23035026,tcn1061,genoa,943.171851,303.218496,228.650072,0.000000,0.088305,2.861834,0.000125,98,0.317695,2376000,0,0.000000,0.000000,,
size1400000_rep1,1400000,1,data_splitting,23035632,tcn898,genoa,95.253177,274.244782,222.466277,0.000000,1.202089,46.377777,0.000510,95,0.328208,2376000,0,0.000000,0.000000,,
size1400000_rep1,1400000,1,string_normalization,23035634,tcn688,genoa,960.569739,283.440297,222.488853,0.000000,0.155994,2.810042,0.000123,95,0.314866,2376000,0,0.000000,0.000000,,
size1400000_rep1,1400000,1,heuristic_filtering,23035636,tcn742,genoa,7580.942109,272.207218,221.789748,0.000000,0.165241,0.557732,0.011548,97,0.365231,2376000,0,0.000000,0.000000,,
size1400000_rep2,1400000,2,data_splitting,23035039,tcn1073,genoa,92.675811,301.909972,223.137183,0.000000,0.332805,47.667576,0.000522,97,0.327848,2376000,0,0.000000,0.000000,,
size1400000_rep2,1400000,2,string_normalization,23035041,tcn1059,genoa,963.346936,300.740538,221.021918,0.000000,0.097609,2.801930,0.000123,96,0.316865,2376000,0,0.000000,0.000000,,
size1400000_rep2,1400000,2,data_splitting,23035649,tcn897,genoa,91.207607,300.223198,226.519515,0.000000,0.852179,48.434715,0.000531,98,0.325144,2376000,0,0.000000,0.000000,,
size1400000_rep2,1400000,2,string_normalization,23035652,tcn699,genoa,974.232646,305.083224,225.659463,0.000000,0.246512,2.770640,0.000121,95,0.316679,2376000,0,0.000000,0.000000,,
size1400000_rep2,1400000,2,heuristic_filtering,23035654,tcn744,genoa,7502.568718,278.548986,224.656733,0.000000,0.193236,0.563538,0.011698,98,0.363873,2376000,0,0.000000,0.000000,,
size400000_rep1,400000,1,data_splitting,23035055,tcn1040,genoa,35.199153,279.335874,218.588548,0.000000,0.514802,42.170486,0.000393,75,0.328875,2376000,0,0.000000,0.000000,,
size400000_rep1,400000,1,string_normalization,23035057,tcn742,genoa,361.165940,270.309425,220.082880,0.000000,0.135299,2.589836,0.000095,92,0.336966,2376000,0,0.000000,0.000000,,
size400000_rep1,400000,1,data_splitting,23035665,tcn900,genoa,29.983802,280.626789,223.487496,0.000000,0.166828,49.504654,0.000461,89,0.332799,2376000,0,0.000000,0.000000,,
size400000_rep1,400000,1,string_normalization,23035667,tcn690,genoa,328.181311,286.384198,217.497138,0.000000,0.069010,2.849994,0.000104,93,0.309072,2376000,0,0.000000,0.000000,,
size400000_rep1,400000,1,heuristic_filtering,23035673,tcn743,genoa,2359.104524,297.162252,225.440404,0.000000,0.216828,0.622184,0.012136,98,0.362141,2376000,0,0.000000,0.000000,,
size400000_rep2,400000,2,data_splitting,23035081,tcn1078,genoa,27.560892,294.474743,219.899782,0.000000,0.191836,53.856659,0.000505,96,0.331117,2376000,0,0.000000,0.000000,,
size400000_rep2,400000,2,string_normalization,23035083,tcn1078,genoa,332.295873,286.596311,218.991010,0.000000,0.163631,2.814673,0.000103,93,0.312943,2376000,0,0.000000,0.000000,,
size400000_rep2,400000,2,data_splitting,23035686,tcn901,genoa,29.315872,303.157381,222.667703,0.000000,0.383660,50.632565,0.000473,91,0.333878,2376000,0,0.000000,0.000000,,
size400000_rep2,400000,2,string_normalization,23035688,tcn691,genoa,327.177935,299.574654,219.688032,0.000000,0.015289,2.858570,0.000105,93,0.308478,2376000,0,0.000000,0.000000,,
size400000_rep2,400000,2,heuristic_filtering,23035690,tcn757,genoa,2393.483290,290.172634,219.883488,0.000000,0.191091,0.613273,0.011935,97,0.363940,2376000,0,0.000000,0.000000,,
