slug,size,replicate,stage,job_id,nodename,partition,time_sec,dc_node_power_w,pck_power_w,dram_power_w,mem_gbs,io_mbs,cpu_gflops,cpu_util,cpi,avg_cpufreq_khz,l3_misses,gpu0_power_w,gpu0_gflops,n_in,n_out
amd_n1_size10000_rep3,10000,3,heuristic_filtering,23841906,tcn749,genoa,67.041,980.886,377.446,0,252.352,3.2507,0.011038,91.5,0.361622,2376000,0,0,0,,
amd_n1_size10000_rep3,10000,3,deduplication,23841908,tcn760,genoa,57.8158,858.911,215.153,0,42.4163,7.2044,2.21765e-05,31.1176,0.536444,2.33564e+06,0,0,0,,
amd_n1_size200000_rep1,200000,1,data_splitting,23842050,tcn768,genoa,17.3256,655.559,259.402,0,33.471,48.3593,0.0004215,82.5,0.332645,2376000,0,0,0,,
amd_n1_size200000_rep1,200000,1,string_normalization,23842052,tcn762,genoa,164.772,867.063,343.526,0,153.667,2.98709,0.000105,96.5,0.313188,2376000,0,0,0,,
amd_n1_size200000_rep1,200000,1,heuristic_filtering,23842054,tcn783,genoa,1266.2,729.876,279.088,0,81.0649,0.678286,0.0117695,94,0.358958,2376499,0,0,0,,
amd_n1_size200000_rep1,200000,1,deduplication,23842059,tcn1193,genoa,179.938,889.223,290.9,0,68.2278,7.74237,2.61176e-05,39.8529,0.419682,2.32175e+06,0,0,0,,
amd_n1_size200000_rep2,200000,2,data_splitting,23842079,tcn767,genoa,17.6977,1022.41,376.25,0,232.456,46.4298,0.000406,81,0.336301,2376000,0,0,0,,
amd_n1_size200000_rep2,200000,2,string_normalization,23842081,tcn783,genoa,162.483,595.218,231.309,0,16.1693,3.00769,0.000106,96.5,0.311434,2.38312e+06,0,0,0,,
amd_n1_size200000_rep2,200000,2,heuristic_filtering,23842083,tcn786,genoa,1438.1,639.156,276.775,0,151.192,0.640073,0.011113,88.5,0.35817,2.37606e+06,0,0,0,,
amd_n1_size200000_rep2,200000,2,deduplication,23844870,tcn1089,genoa,818.843,524.061,279.527,0,71.5448,8.4311,2.83529e-05,40.2941,0.419063,2.37672e+06,0,0,0,,
