slug,size,replicate,stage,job_id,nodename,partition,time_sec,dc_node_power_w,pck_power_w,dram_power_w,mem_gbs,io_mbs,cpu_gflops,cpu_util,cpi,avg_cpufreq_khz,l3_misses,gpu0_power_w,gpu0_gflops,n_in,n_out
amd_n1_size1000_rep3,1000,3,deduplication,23842533,tcn758,genoa,2.582089,315.785064,323.435342,0.000000,116.609843,5.255715,0.000011,20,0.573914,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,23842020,tcn758,genoa,0.815029,517.049087,323.643351,0.000000,106.574083,16.584248,0.000033,67,0.592569,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,23842497,tcn759,genoa,2.193081,419.651124,439.363365,0.000000,206.942342,6.187972,0.000012,24,0.575671,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,23842535,tcn759,genoa,0.573021,427.835978,427.837596,0.000000,44.272165,23.662590,0.000054,87,0.571490,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,23842018,tcn760,genoa,4.251161,332.289608,326.174698,0.000000,4.530226,3.192220,0.000007,12,0.582025,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,23842022,tcn760,genoa,3.341127,181.000000,167.000000,0.000000,28.362865,6.983891,0.000020,28,0.515111,3117430,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,23842498,tcn783,genoa,1.808053,115.000000,144.000000,0.000000,0.966933,7.499273,0.000018,30,0.581231,4295933,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,23842499,tcn783,genoa,2.840086,0.000000,0.000000,0.000000,0.000000,4.778279,0.000009,19,0.586779,0,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,23842467,tcn790,genoa,1.918061,193.000000,144.000000,0.000000,2.803627,7.069161,0.000014,30,0.574283,4557312,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,23842500,tcn790,genoa,0.567018,0.000000,0.000000,0.000000,0.000000,23.913099,0.000053,89,0.573254,0,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,23842501,tcn790,genoa,1.570050,102.000000,119.000000,0.000000,0.192564,8.636079,0.000016,32,0.574022,3730438,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,data_splitting,24208049,tcn1181,genoa,4.475124,231.262495,195.696932,0.000000,0.000000,9.947647,0.000019,20,0.523599,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,string_normalization,24208051,tcn1028,genoa,3.134099,276.000000,206.000000,0.000000,69.857593,7.984598,0.000041,50,0.388813,2623187,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,heuristic_filtering,24208053,tcn1068,genoa,11.428298,335.509451,266.252537,0.000000,5.782900,16.027546,0.006438,67,0.392644,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,24208059,tcn1028,genoa,1.103035,291.000000,212.000000,0.000000,100.436560,12.254048,0.000028,51,0.592205,2620811,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,24208388,tcn1068,genoa,4.458110,297.150812,269.465123,0.000000,12.233282,3.044036,0.000007,11,0.585806,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,24208360,tcn1103,genoa,1.660046,290.413639,354.487153,0.000000,4.002407,8.167894,0.000019,31,0.565422,2400000,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,24208361,tcn1121,genoa,4.660157,389.994549,244.467332,0.000000,83.894811,2.912060,0.000006,13,0.586770,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,24208362,tcn1123,genoa,2.576075,631.176289,258.529860,0.000000,86.934675,5.267955,0.000013,22,0.592304,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,24208363,tcn1155,genoa,4.420149,323.431376,279.290187,0.000000,4.953617,3.070182,0.000007,13,0.612171,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,24208364,tcn1164,genoa,1.895070,372.735572,241.348257,0.000000,87.453244,7.154932,0.000016,32,0.594068,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,24208365,tcn1165,genoa,4.531138,434.591116,388.655801,0.000000,5.437869,2.994979,0.000005,12,0.594213,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,24208391,tcn1177,genoa,0.974028,403.653694,289.588421,0.000000,74.568696,13.920635,0.000035,54,0.573916,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,24208392,tcn1180,genoa,1.929070,409.191476,301.400930,0.000000,118.602302,7.028821,0.000016,26,0.587120,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,24208061,tcn1183,genoa,5.682210,557.928445,365.309215,0.000000,133.358272,4.106516,0.000012,17,0.538234,2376000,0,0.000000,0.000000,,
amd_n1_size1000_rep3,1000,3,deduplication,24208057,tcn615,genoa,4.037133,303.808549,218.407678,0.000000,7.226155,3.361455,0.000008,15,0.614767,2376000,0,0.000000,0.000000,,
